instance_id,perturbation_type,mention_context,perturbation_text,lexical_change_magnitude,gold_mention,gold_cui,accepted_final
bioasq_39,synonym_substitution,Has Denosumab (Prolia) been approved by FDA?,hour angle Denosumab (Prolia) be approve by FDA?,0.25,"Yes, Denosumab was approved by the FDA in 2010.",QA_ANSWER,True
bioasq_40,back_translation,Is there an association between presenteeism and depression?,Is there a connection between presenteeism and depression?,0.13333333333333333,Yes. Presenteeism is associated with depression. Remission of depression is asso,QA_ANSWER,True
bioasq_40,back_translation,Is there an association between presenteeism and depression?,Is there a connection between presenteeism and depression?,0.13333333333333333,Yes. Presenteeism is associated with depression. Remission of depression is asso,QA_ANSWER,True
bioasq_40,controlled_paraphrase,Is there an association between presenteeism and depression?,Is there a correlation between being a presentee and experiencing depression?,0.38961038961038963,Yes. Presenteeism is associated with depression. Remission of depression is asso,QA_ANSWER,True
bioasq_40,controlled_paraphrase,Is there an association between presenteeism and depression?,Is there a correlation between being a presentee and experiencing depression?,0.38961038961038963,Yes. Presenteeism is associated with depression. Remission of depression is asso,QA_ANSWER,True
bioasq_41,back_translation,What is the role of music therapy in coma patients.,What role does music therapy play in coma patients?,0.3137254901960784,Several studies have shown that music can boost cognitive functions in patients ,QA_ANSWER,True
bioasq_41,back_translation,What is the role of music therapy in coma patients.,What role does music therapy play in coma patients?,0.3137254901960784,Several studies have shown that music can boost cognitive functions in patients ,QA_ANSWER,True
bioasq_41,controlled_paraphrase,What is the role of music therapy in coma patients.,What is the impact of music therapy on individuals in a coma?,0.4426229508196721,Several studies have shown that music can boost cognitive functions in patients ,QA_ANSWER,True
bioasq_41,controlled_paraphrase,What is the role of music therapy in coma patients.,What is the impact of music therapy on individuals in a coma?,0.4426229508196721,Several studies have shown that music can boost cognitive functions in patients ,QA_ANSWER,True
bioasq_41,synonym_substitution,What is the role of music therapy in coma patients.,What be the function of music therapy inch coma patients.,0.21052631578947367,Several studies have shown that music can boost cognitive functions in patients ,QA_ANSWER,True
bioasq_41,synonym_substitution,What is the role of music therapy in coma patients.,What be the function of music therapy inch coma patients.,0.21052631578947367,Several studies have shown that music can boost cognitive functions in patients ,QA_ANSWER,True
bioasq_43,back_translation,Herpes viruses have what type of genome?,Herpes viruses have what kind of genome?,0.1,"The Herpesviridae are a family of viruses which have a large genome of linear, d",QA_ANSWER,True
bioasq_43,back_translation,Herpes viruses have what type of genome?,Herpes viruses have what kind of genome?,0.1,"The Herpesviridae are a family of viruses which have a large genome of linear, d",QA_ANSWER,True
bioasq_43,synonym_substitution,Herpes viruses have what type of genome?,Herpes virus rich person what type of genome?,0.2222222222222222,"The Herpesviridae are a family of viruses which have a large genome of linear, d",QA_ANSWER,True
bioasq_43,synonym_substitution,Herpes viruses have what type of genome?,Herpes virus rich person what type of genome?,0.2222222222222222,"The Herpesviridae are a family of viruses which have a large genome of linear, d",QA_ANSWER,True
bioasq_44,back_translation,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,What were the personality traits associated with the human monoamine oxidase A (MAOA) gene?,0.42391304347826086,Association studies suggest that the low activity variant of the monoamine oxida,QA_ANSWER,True
bioasq_44,back_translation,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,What were the personality traits associated with the human monoamine oxidase A (MAOA) gene?,0.42391304347826086,Association studies suggest that the low activity variant of the monoamine oxida,QA_ANSWER,True
bioasq_44,controlled_paraphrase,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,Which personality traits are associated with the human monoamine oxidase A (MAOA) gene?,0.41304347826086957,Association studies suggest that the low activity variant of the monoamine oxida,QA_ANSWER,True
bioasq_44,controlled_paraphrase,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,Which personality traits are associated with the human monoamine oxidase A (MAOA) gene?,0.41304347826086957,Association studies suggest that the low activity variant of the monoamine oxida,QA_ANSWER,True
bioasq_44,synonym_substitution,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,With which personality trait hour angle the homo monoamine oxidase A (MAOA) gene been associated?,0.12371134020618557,Association studies suggest that the low activity variant of the monoamine oxida,QA_ANSWER,True
bioasq_44,synonym_substitution,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,With which personality trait hour angle the homo monoamine oxidase A (MAOA) gene been associated?,0.12371134020618557,Association studies suggest that the low activity variant of the monoamine oxida,QA_ANSWER,True
bioasq_46,controlled_paraphrase,Is there a mouse model for Fanconi anemia?,Does a mouse model exist for Fanconi anemia?,0.29545454545454547,A number of mouse models have already been generated with a targeted disruption ,QA_ANSWER,True
bioasq_46,controlled_paraphrase,Is there a mouse model for Fanconi anemia?,Does a mouse model exist for Fanconi anemia?,0.29545454545454547,A number of mouse models have already been generated with a targeted disruption ,QA_ANSWER,True
bioasq_46,synonym_substitution,Is there a mouse model for Fanconi anemia?,be there angstrom mouse theoretical account for Fanconi anemia?,0.3968253968253968,A number of mouse models have already been generated with a targeted disruption ,QA_ANSWER,True
bioasq_46,synonym_substitution,Is there a mouse model for Fanconi anemia?,be there angstrom mouse theoretical account for Fanconi anemia?,0.3968253968253968,A number of mouse models have already been generated with a targeted disruption ,QA_ANSWER,True
bioasq_47,controlled_paraphrase,What are the 3 types of ultraviolet (UV) solar radiation?,What are the three classifications of ultraviolet (UV) solar radiation?,0.2535211267605634,"Solar ultraviolet (UV) radiation, an ubiquitous environmental carcinogen, is cla",QA_ANSWER,True
bioasq_47,controlled_paraphrase,What are the 3 types of ultraviolet (UV) solar radiation?,What are the three classifications of ultraviolet (UV) solar radiation?,0.2535211267605634,"Solar ultraviolet (UV) radiation, an ubiquitous environmental carcinogen, is cla",QA_ANSWER,True
bioasq_47,synonym_substitution,What are the 3 types of ultraviolet (UV) solar radiation?,What ar the three type of ultraviolet (UV) solar radiation?,0.11864406779661017,"Solar ultraviolet (UV) radiation, an ubiquitous environmental carcinogen, is cla",QA_ANSWER,True
bioasq_47,synonym_substitution,What are the 3 types of ultraviolet (UV) solar radiation?,What ar the three type of ultraviolet (UV) solar radiation?,0.11864406779661017,"Solar ultraviolet (UV) radiation, an ubiquitous environmental carcinogen, is cla",QA_ANSWER,True
bioasq_48,back_translation,Does radiotherapy for prostate cancer increase bladder cancer risk?,Does radiation therapy in prostate cancer increase the risk of bladder cancer?,0.32051282051282054,"Yes, radiotherapy for prostate cancer is associated with increased bladder cance",QA_ANSWER,True
bioasq_48,back_translation,Does radiotherapy for prostate cancer increase bladder cancer risk?,Does radiation therapy in prostate cancer increase the risk of bladder cancer?,0.32051282051282054,"Yes, radiotherapy for prostate cancer is associated with increased bladder cance",QA_ANSWER,True
bioasq_48,controlled_paraphrase,Does radiotherapy for prostate cancer increase bladder cancer risk?,Is there a correlation between radiotherapy for prostate cancer and the likelihood of bladder cancer?,0.504950495049505,"Yes, radiotherapy for prostate cancer is associated with increased bladder cance",QA_ANSWER,True
bioasq_48,controlled_paraphrase,Does radiotherapy for prostate cancer increase bladder cancer risk?,Is there a correlation between radiotherapy for prostate cancer and the likelihood of bladder cancer?,0.504950495049505,"Yes, radiotherapy for prostate cancer is associated with increased bladder cance",QA_ANSWER,True
bioasq_50,controlled_paraphrase,Was golimumab tested for diabetes?,Has golimumab been administered to individuals with diabetes?,0.5081967213114754,"Yes, among children and young adults with newly diagnosed overt type 1 diabetes,",QA_ANSWER,True
bioasq_50,controlled_paraphrase,Was golimumab tested for diabetes?,Has golimumab been administered to individuals with diabetes?,0.5081967213114754,"Yes, among children and young adults with newly diagnosed overt type 1 diabetes,",QA_ANSWER,True
bioasq_53,back_translation,What are common side effects of the progesterone-only pill (POP)?,What are the common side effects of the Progesterone-Only pill (POP)?,0.08695652173913043,"The progestogen-only pill may change your periods (lighter, more frequent or sto",QA_ANSWER,True
bioasq_53,back_translation,What are common side effects of the progesterone-only pill (POP)?,What are the common side effects of the Progesterone-Only pill (POP)?,0.08695652173913043,"The progestogen-only pill may change your periods (lighter, more frequent or sto",QA_ANSWER,True
bioasq_53,controlled_paraphrase,What are common side effects of the progesterone-only pill (POP)?,What are the typical side effects of using the progesterone-only pill (POP)?,0.2236842105263158,"The progestogen-only pill may change your periods (lighter, more frequent or sto",QA_ANSWER,True
bioasq_53,controlled_paraphrase,What are common side effects of the progesterone-only pill (POP)?,What are the typical side effects of using the progesterone-only pill (POP)?,0.2236842105263158,"The progestogen-only pill may change your periods (lighter, more frequent or sto",QA_ANSWER,True
bioasq_53,synonym_substitution,What are common side effects of the progesterone-only pill (POP)?,What ar park side personal effects of the progesterone-only pill (POP)?,0.22535211267605634,"The progestogen-only pill may change your periods (lighter, more frequent or sto",QA_ANSWER,True
bioasq_53,synonym_substitution,What are common side effects of the progesterone-only pill (POP)?,What ar park side personal effects of the progesterone-only pill (POP)?,0.22535211267605634,"The progestogen-only pill may change your periods (lighter, more frequent or sto",QA_ANSWER,True
bioasq_54,back_translation,Which chromosomes are implicated in the Emanuel syndrome?,Which chromosomes are involved in Emanuel syndrome?,0.19298245614035087,"Emanuel syndrome is associated with supernumerary chromosome t(11;22)(q23;q11), ",QA_ANSWER,True
bioasq_54,back_translation,Which chromosomes are implicated in the Emanuel syndrome?,Which chromosomes are involved in Emanuel syndrome?,0.19298245614035087,"Emanuel syndrome is associated with supernumerary chromosome t(11;22)(q23;q11), ",QA_ANSWER,True
bioasq_54,controlled_paraphrase,Which chromosomes are implicated in the Emanuel syndrome?,Which chromosomes are linked to the Emanuel syndrome?,0.14035087719298245,"Emanuel syndrome is associated with supernumerary chromosome t(11;22)(q23;q11), ",QA_ANSWER,True
bioasq_54,controlled_paraphrase,Which chromosomes are implicated in the Emanuel syndrome?,Which chromosomes are linked to the Emanuel syndrome?,0.14035087719298245,"Emanuel syndrome is associated with supernumerary chromosome t(11;22)(q23;q11), ",QA_ANSWER,True
bioasq_54,synonym_substitution,Which chromosomes are implicated in the Emanuel syndrome?,Which chromosome ar implicate in the Emanuel syndrome?,0.05263157894736842,"Emanuel syndrome is associated with supernumerary chromosome t(11;22)(q23;q11), ",QA_ANSWER,True
bioasq_54,synonym_substitution,Which chromosomes are implicated in the Emanuel syndrome?,Which chromosome ar implicate in the Emanuel syndrome?,0.05263157894736842,"Emanuel syndrome is associated with supernumerary chromosome t(11;22)(q23;q11), ",QA_ANSWER,True
bioasq_55,back_translation,What is the mode of administration of Ubrogepant?,What is the method of administration of Ubrogepant?,0.0784313725490196,Ubrogepant (MK-1602) is administered orally.,QA_ANSWER,True
bioasq_55,back_translation,What is the mode of administration of Ubrogepant?,What is the method of administration of Ubrogepant?,0.0784313725490196,Ubrogepant (MK-1602) is administered orally.,QA_ANSWER,True
bioasq_56,controlled_paraphrase,Which mutated genes are associated with isolated ectopia lentis?,What are the mutated genes that account for the development of isolated ectopia lentis?,0.42528735632183906,"Isolated ectopia lentis (EL) is caused by mutation in genes:
1) ADAMTSL4 and 
2)",QA_ANSWER,True
bioasq_56,controlled_paraphrase,Which mutated genes are associated with isolated ectopia lentis?,What are the mutated genes that account for the development of isolated ectopia lentis?,0.42528735632183906,"Isolated ectopia lentis (EL) is caused by mutation in genes:
1) ADAMTSL4 and 
2)",QA_ANSWER,True
bioasq_57,controlled_paraphrase,Explain gene knock-down.,Define gene knock-down.,0.25,Gene knock-down refers to the reduction of the expression of a specific gene usi,QA_ANSWER,True
bioasq_57,controlled_paraphrase,Explain gene knock-down.,Define gene knock-down.,0.25,Gene knock-down refers to the reduction of the expression of a specific gene usi,QA_ANSWER,True
bioasq_58,back_translation,Is there a crystal structure of the full-length of the flaviviridae NS5(Methyltransferase - RNA depended RNA Polymerase) ?,Is there a crystal structure of the entire length of flaviviridae NS5 (methyltransferase - RNA-dependent RNA polymerase) ?,0.13934426229508196,"Yes, there is the crystal Structure of the full-length Japanese encephalitis vir",QA_ANSWER,True
bioasq_58,back_translation,Is there a crystal structure of the full-length of the flaviviridae NS5(Methyltransferase - RNA depended RNA Polymerase) ?,Is there a crystal structure of the entire length of flaviviridae NS5 (methyltransferase - RNA-dependent RNA polymerase) ?,0.13934426229508196,"Yes, there is the crystal Structure of the full-length Japanese encephalitis vir",QA_ANSWER,True
bioasq_58,controlled_paraphrase,Is there a crystal structure of the full-length of the flaviviridae NS5(Methyltransferase - RNA depended RNA Polymerase) ?,Is there a crystallographic record of the complete length of flaviviridae NS5 (Methyltransferase - RNA dependent RNA Polymerase)?,0.2248062015503876,"Yes, there is the crystal Structure of the full-length Japanese encephalitis vir",QA_ANSWER,True
bioasq_58,controlled_paraphrase,Is there a crystal structure of the full-length of the flaviviridae NS5(Methyltransferase - RNA depended RNA Polymerase) ?,Is there a crystallographic record of the complete length of flaviviridae NS5 (Methyltransferase - RNA dependent RNA Polymerase)?,0.2248062015503876,"Yes, there is the crystal Structure of the full-length Japanese encephalitis vir",QA_ANSWER,True
bioasq_58,synonym_substitution,Is there a crystal structure of the full-length of the flaviviridae NS5(Methyltransferase - RNA depended RNA Polymerase) ?,be there angstrom crystal construction of the full-length of the flaviviridae NS5(Methyltransferase - RNA depended RNA Polymerase) ?,0.11363636363636363,"Yes, there is the crystal Structure of the full-length Japanese encephalitis vir",QA_ANSWER,True
bioasq_58,synonym_substitution,Is there a crystal structure of the full-length of the flaviviridae NS5(Methyltransferase - RNA depended RNA Polymerase) ?,be there angstrom crystal construction of the full-length of the flaviviridae NS5(Methyltransferase - RNA depended RNA Polymerase) ?,0.11363636363636363,"Yes, there is the crystal Structure of the full-length Japanese encephalitis vir",QA_ANSWER,True
bioasq_60,controlled_paraphrase,Which resource contains accurate enhancer predictions in the developing limb?,What is the source of enhancer predictions for the developing limb?,0.35064935064935066,"Limb-Enhancer Genie (LEG) is a collection of highly accurate, genome-wide predic",QA_ANSWER,True
bioasq_60,controlled_paraphrase,Which resource contains accurate enhancer predictions in the developing limb?,What is the source of enhancer predictions for the developing limb?,0.35064935064935066,"Limb-Enhancer Genie (LEG) is a collection of highly accurate, genome-wide predic",QA_ANSWER,True
bioasq_61,back_translation,Which gene is involved in Giant Axonal Neuropathy?,Which gene is involved in giant axonal neuropathy?,0.06,Giant axonal neuropathy (GAN) is a progressive neurodegenerative disease caused ,QA_ANSWER,True
bioasq_61,back_translation,Which gene is involved in Giant Axonal Neuropathy?,Which gene is involved in giant axonal neuropathy?,0.06,Giant axonal neuropathy (GAN) is a progressive neurodegenerative disease caused ,QA_ANSWER,True
bioasq_61,controlled_paraphrase,Which gene is involved in Giant Axonal Neuropathy?,What gene is responsible for Giant Axonal Neuropathy?,0.3018867924528302,Giant axonal neuropathy (GAN) is a progressive neurodegenerative disease caused ,QA_ANSWER,True
bioasq_61,controlled_paraphrase,Which gene is involved in Giant Axonal Neuropathy?,What gene is responsible for Giant Axonal Neuropathy?,0.3018867924528302,Giant axonal neuropathy (GAN) is a progressive neurodegenerative disease caused ,QA_ANSWER,True
bioasq_63,controlled_paraphrase,Which transcription factors are involved in E-cadherin repression during EMT?,What are the transcription factors that play a role in E-cadherin repression during EMT?,0.25,Downregulation of E-cadherin is a crucial event for epithelial to mesenchymal tr,QA_ANSWER,True
bioasq_63,controlled_paraphrase,Which transcription factors are involved in E-cadherin repression during EMT?,What are the transcription factors that play a role in E-cadherin repression during EMT?,0.25,Downregulation of E-cadherin is a crucial event for epithelial to mesenchymal tr,QA_ANSWER,True
bioasq_63,synonym_substitution,Which transcription factors are involved in E-cadherin repression during EMT?,Which written text factor ar involved in E-cadherin repression during EMT?,0.16883116883116883,Downregulation of E-cadherin is a crucial event for epithelial to mesenchymal tr,QA_ANSWER,True
bioasq_63,synonym_substitution,Which transcription factors are involved in E-cadherin repression during EMT?,Which written text factor ar involved in E-cadherin repression during EMT?,0.16883116883116883,Downregulation of E-cadherin is a crucial event for epithelial to mesenchymal tr,QA_ANSWER,True
bioasq_64,synonym_substitution,What is included in the fourth generation HIV test?,What be include inch the fourth generation HIV test?,0.09615384615384616,Fourth generation assays detect simultaneously antibodies for HIV and the p24 an,QA_ANSWER,True
bioasq_64,synonym_substitution,What is included in the fourth generation HIV test?,What be include inch the fourth generation HIV test?,0.09615384615384616,Fourth generation assays detect simultaneously antibodies for HIV and the p24 an,QA_ANSWER,True
bioasq_65,back_translation,What are the 3 main bacteria found in human milk?,What are the 3 main bacteria in human milk?,0.12244897959183673,"Human milk is rich in diverse bacteria, particularly Staphylococcus, Streptococc",QA_ANSWER,True
bioasq_65,back_translation,What are the 3 main bacteria found in human milk?,What are the 3 main bacteria in human milk?,0.12244897959183673,"Human milk is rich in diverse bacteria, particularly Staphylococcus, Streptococc",QA_ANSWER,True
bioasq_65,controlled_paraphrase,What are the 3 main bacteria found in human milk?,What are the three primary bacteria that can be found in human milk?,0.3235294117647059,"Human milk is rich in diverse bacteria, particularly Staphylococcus, Streptococc",QA_ANSWER,True
bioasq_65,controlled_paraphrase,What are the 3 main bacteria found in human milk?,What are the three primary bacteria that can be found in human milk?,0.3235294117647059,"Human milk is rich in diverse bacteria, particularly Staphylococcus, Streptococc",QA_ANSWER,True
bioasq_65,synonym_substitution,What are the 3 main bacteria found in human milk?,What ar the three briny bacteria found in human milk?,0.16981132075471697,"Human milk is rich in diverse bacteria, particularly Staphylococcus, Streptococc",QA_ANSWER,True
bioasq_65,synonym_substitution,What are the 3 main bacteria found in human milk?,What ar the three briny bacteria found in human milk?,0.16981132075471697,"Human milk is rich in diverse bacteria, particularly Staphylococcus, Streptococc",QA_ANSWER,True
bioasq_66,controlled_paraphrase,Describe the RNA Centric Annotation System (RCAS),What is the RNA Centric Annotation System (RCAS)?,0.16326530612244897,The RNA Centric Annotation System (RCAS) is an R package which is designed to ea,QA_ANSWER,True
bioasq_66,controlled_paraphrase,Describe the RNA Centric Annotation System (RCAS),What is the RNA Centric Annotation System (RCAS)?,0.16326530612244897,The RNA Centric Annotation System (RCAS) is an R package which is designed to ea,QA_ANSWER,True
bioasq_67,controlled_paraphrase,Is Enlimomab effective for stroke treatment?,Is Enlimomab a viable option for treating strokes?,0.52,No. Anti-ICAM therapy with enlimomab is not an effective treatment for ischemic ,QA_ANSWER,True
bioasq_67,controlled_paraphrase,Is Enlimomab effective for stroke treatment?,Is Enlimomab a viable option for treating strokes?,0.52,No. Anti-ICAM therapy with enlimomab is not an effective treatment for ischemic ,QA_ANSWER,True
bioasq_68,controlled_paraphrase,What is the Versene Solution used for?,What are the applications of the Versene Solution?,0.6,the Versene Solution is used for the detachment of stem cell sheets.,QA_ANSWER,True
bioasq_68,controlled_paraphrase,What is the Versene Solution used for?,What are the applications of the Versene Solution?,0.6,the Versene Solution is used for the detachment of stem cell sheets.,QA_ANSWER,True
bioasq_68,synonym_substitution,What is the Versene Solution used for?,What be the Versene Solution use for?,0.07894736842105263,the Versene Solution is used for the detachment of stem cell sheets.,QA_ANSWER,True
bioasq_68,synonym_substitution,What is the Versene Solution used for?,What be the Versene Solution use for?,0.07894736842105263,the Versene Solution is used for the detachment of stem cell sheets.,QA_ANSWER,True
bioasq_69,controlled_paraphrase,What is the number of long non coding RNAs in the human genome,What is the count of long non coding RNAs present in the human genome?,0.21428571428571427,Different estimates put currently the number of human long non coding RNAs betwe,QA_ANSWER,True
bioasq_69,controlled_paraphrase,What is the number of long non coding RNAs in the human genome,What is the count of long non coding RNAs present in the human genome?,0.21428571428571427,Different estimates put currently the number of human long non coding RNAs betwe,QA_ANSWER,True
bioasq_70,back_translation,Does iron regulate oligodendrocyte maturation?,Does iron regulate the maturation of oligodendrocytes?,0.5370370370370371,"Yes, iron availability is essential for normal oligodendrocyte maturation as the",QA_ANSWER,True
bioasq_70,back_translation,Does iron regulate oligodendrocyte maturation?,Does iron regulate the maturation of oligodendrocytes?,0.5370370370370371,"Yes, iron availability is essential for normal oligodendrocyte maturation as the",QA_ANSWER,True
bioasq_71,back_translation,What does polyadenylate-binding protein 4 (PABP4) bind to?,How does polyadenylate-binding protein 4 (PABP4) bind?,0.1206896551724138,PABP4  binds mRNA poly(A) tails.,QA_ANSWER,True
bioasq_71,back_translation,What does polyadenylate-binding protein 4 (PABP4) bind to?,How does polyadenylate-binding protein 4 (PABP4) bind?,0.1206896551724138,PABP4  binds mRNA poly(A) tails.,QA_ANSWER,True
bioasq_71,controlled_paraphrase,What does polyadenylate-binding protein 4 (PABP4) bind to?,What is the binding site of polyadenylate-binding protein 4 (PABP4)?,0.4117647058823529,PABP4  binds mRNA poly(A) tails.,QA_ANSWER,True
bioasq_71,controlled_paraphrase,What does polyadenylate-binding protein 4 (PABP4) bind to?,What is the binding site of polyadenylate-binding protein 4 (PABP4)?,0.4117647058823529,PABP4  binds mRNA poly(A) tails.,QA_ANSWER,True
bioasq_71,synonym_substitution,What does polyadenylate-binding protein 4 (PABP4) bind to?,What Department of Energy polyadenylate-binding protein four (PABP4) bind to?,0.2857142857142857,PABP4  binds mRNA poly(A) tails.,QA_ANSWER,True
bioasq_71,synonym_substitution,What does polyadenylate-binding protein 4 (PABP4) bind to?,What Department of Energy polyadenylate-binding protein four (PABP4) bind to?,0.2857142857142857,PABP4  binds mRNA poly(A) tails.,QA_ANSWER,True
bioasq_72,back_translation,Could DNA (cytosine-5-)-methyltransferases serve as tumour markers?,Could DNA (cytosine 5-) methyltransferases be used as tumour markers?,0.10144927536231885,Yes. It has been demonstrated in a number of experimental studies that DNA (Cyto,QA_ANSWER,True
bioasq_72,back_translation,Could DNA (cytosine-5-)-methyltransferases serve as tumour markers?,Could DNA (cytosine 5-) methyltransferases be used as tumour markers?,0.10144927536231885,Yes. It has been demonstrated in a number of experimental studies that DNA (Cyto,QA_ANSWER,True
bioasq_72,controlled_paraphrase,Could DNA (cytosine-5-)-methyltransferases serve as tumour markers?,Is it possible to utilize DNA (cytosine-5-)-methyltransferases as tumour markers?,0.345679012345679,Yes. It has been demonstrated in a number of experimental studies that DNA (Cyto,QA_ANSWER,True
bioasq_72,controlled_paraphrase,Could DNA (cytosine-5-)-methyltransferases serve as tumour markers?,Is it possible to utilize DNA (cytosine-5-)-methyltransferases as tumour markers?,0.345679012345679,Yes. It has been demonstrated in a number of experimental studies that DNA (Cyto,QA_ANSWER,True
bioasq_73,back_translation,What are some of the effects of Zika Virus in infected individuals?,What are some of the effects of Zika Virus on infected people?,0.16417910447761194,"While most of the symptoms of zika virus are relatively mild, zika virus in preg",QA_ANSWER,True
bioasq_73,back_translation,What are some of the effects of Zika Virus in infected individuals?,What are some of the effects of Zika Virus on infected people?,0.16417910447761194,"While most of the symptoms of zika virus are relatively mild, zika virus in preg",QA_ANSWER,True
bioasq_73,controlled_paraphrase,What are some of the effects of Zika Virus in infected individuals?,What are the repercussions of Zika Virus on a person's health?,0.5074626865671642,"While most of the symptoms of zika virus are relatively mild, zika virus in preg",QA_ANSWER,True
bioasq_73,controlled_paraphrase,What are some of the effects of Zika Virus in infected individuals?,What are the repercussions of Zika Virus on a person's health?,0.5074626865671642,"While most of the symptoms of zika virus are relatively mild, zika virus in preg",QA_ANSWER,True
bioasq_73,synonym_substitution,What are some of the effects of Zika Virus in infected individuals?,What ar some of the personal effects of Zika Virus inch infected individuals?,0.15584415584415584,"While most of the symptoms of zika virus are relatively mild, zika virus in preg",QA_ANSWER,True
bioasq_73,synonym_substitution,What are some of the effects of Zika Virus in infected individuals?,What ar some of the personal effects of Zika Virus inch infected individuals?,0.15584415584415584,"While most of the symptoms of zika virus are relatively mild, zika virus in preg",QA_ANSWER,True
bioasq_74,back_translation,Which cell type has the protein Chromogranin A as marker?,Which cell type has the protein Chromogranine A as a marker?,0.05,Chromogranin A is a marker for neuroendocrine cells,QA_ANSWER,True
bioasq_74,back_translation,Which cell type has the protein Chromogranin A as marker?,Which cell type has the protein Chromogranine A as a marker?,0.05,Chromogranin A is a marker for neuroendocrine cells,QA_ANSWER,True
bioasq_74,controlled_paraphrase,Which cell type has the protein Chromogranin A as marker?,What type of cell utilizes Chromogranin A as a marker?,0.42105263157894735,Chromogranin A is a marker for neuroendocrine cells,QA_ANSWER,True
bioasq_74,controlled_paraphrase,Which cell type has the protein Chromogranin A as marker?,What type of cell utilizes Chromogranin A as a marker?,0.42105263157894735,Chromogranin A is a marker for neuroendocrine cells,QA_ANSWER,True
bioasq_75,controlled_paraphrase,What is the function of the protein SERT?,What does the SERT protein do?,0.5365853658536586,SERT is a Serotonin transporter.,QA_ANSWER,True
bioasq_75,controlled_paraphrase,What is the function of the protein SERT?,What does the SERT protein do?,0.5365853658536586,SERT is a Serotonin transporter.,QA_ANSWER,True
bioasq_75,synonym_substitution,What is the function of the protein SERT?,What be the mathematical function of the protein SERT?,0.2777777777777778,SERT is a Serotonin transporter.,QA_ANSWER,True
bioasq_75,synonym_substitution,What is the function of the protein SERT?,What be the mathematical function of the protein SERT?,0.2777777777777778,SERT is a Serotonin transporter.,QA_ANSWER,True
bioasq_79,back_translation,What is the importance of Janus Kinases in dermatology?,What is the significance of Janus Kinases in dermatology?,0.12280701754385964,Janus Kinase (JAK) is active in many skin diseases and recent evidence show that,QA_ANSWER,True
bioasq_79,back_translation,What is the importance of Janus Kinases in dermatology?,What is the significance of Janus Kinases in dermatology?,0.12280701754385964,Janus Kinase (JAK) is active in many skin diseases and recent evidence show that,QA_ANSWER,True
bioasq_79,controlled_paraphrase,What is the importance of Janus Kinases in dermatology?,What is the significance of Janus Kinases in the field of dermatology?,0.2857142857142857,Janus Kinase (JAK) is active in many skin diseases and recent evidence show that,QA_ANSWER,True
bioasq_79,controlled_paraphrase,What is the importance of Janus Kinases in dermatology?,What is the significance of Janus Kinases in the field of dermatology?,0.2857142857142857,Janus Kinase (JAK) is active in many skin diseases and recent evidence show that,QA_ANSWER,True
bioasq_79,synonym_substitution,What is the importance of Janus Kinases in dermatology?,What be the importance of Janus kinase inch dermatology?,0.10714285714285714,Janus Kinase (JAK) is active in many skin diseases and recent evidence show that,QA_ANSWER,True
bioasq_79,synonym_substitution,What is the importance of Janus Kinases in dermatology?,What be the importance of Janus kinase inch dermatology?,0.10714285714285714,Janus Kinase (JAK) is active in many skin diseases and recent evidence show that,QA_ANSWER,True
bioasq_81,controlled_paraphrase,Are BRAF V600E mutation associated to worse prognosis in colorectal cancer patients?,Is there a link between the presence of BRAF V600E mutation and poorer survival rates in colorectal cancer patients?,0.5172413793103449,"- Yes, in metastatic colorectal cancer, BRAF V600E mutation is associated with w",QA_ANSWER,True
bioasq_81,controlled_paraphrase,Are BRAF V600E mutation associated to worse prognosis in colorectal cancer patients?,Is there a link between the presence of BRAF V600E mutation and poorer survival rates in colorectal cancer patients?,0.5172413793103449,"- Yes, in metastatic colorectal cancer, BRAF V600E mutation is associated with w",QA_ANSWER,True
bioasq_81,synonym_substitution,Are BRAF V600E mutation associated to worse prognosis in colorectal cancer patients?,ar BRAF V600E mutant associate to worse prognosis in colorectal cancer patients?,0.08333333333333333,"- Yes, in metastatic colorectal cancer, BRAF V600E mutation is associated with w",QA_ANSWER,True
bioasq_81,synonym_substitution,Are BRAF V600E mutation associated to worse prognosis in colorectal cancer patients?,ar BRAF V600E mutant associate to worse prognosis in colorectal cancer patients?,0.08333333333333333,"- Yes, in metastatic colorectal cancer, BRAF V600E mutation is associated with w",QA_ANSWER,True
bioasq_82,controlled_paraphrase,What is the role of cytidine deaminase in healthy cells?,What is the function of cytidine deaminase in cellular metabolism?,0.3181818181818182,Activation-induced cytidine deaminase (AID) catalyses the deamination of deoxycy,QA_ANSWER,True
bioasq_82,controlled_paraphrase,What is the role of cytidine deaminase in healthy cells?,What is the function of cytidine deaminase in cellular metabolism?,0.3181818181818182,Activation-induced cytidine deaminase (AID) catalyses the deamination of deoxycy,QA_ANSWER,True
bioasq_82,synonym_substitution,What is the role of cytidine deaminase in healthy cells?,What be the function of deoxycytidine deaminase in healthy cells?,0.23076923076923078,Activation-induced cytidine deaminase (AID) catalyses the deamination of deoxycy,QA_ANSWER,True
