instance_id,model_name,architecture,dataset,normalised_entropy,mean_accuracy,n_perturbations,domain,params
bioasq_47,PubMedBERT,encoder,BioASQ,0.43067655807339306,0.0,4,biomedical,110M
bioasq_48,PubMedBERT,encoder,BioASQ,0.43067655807339306,0.0,4,biomedical,110M
bioasq_50,PubMedBERT,encoder,BioASQ,-0.0,0.0,2,biomedical,110M
bioasq_53,PubMedBERT,encoder,BioASQ,0.5645750340535796,0.0,6,biomedical,110M
bioasq_54,PubMedBERT,encoder,BioASQ,0.5645750340535796,0.0,6,biomedical,110M
bioasq_55,PubMedBERT,encoder,BioASQ,-0.0,0.0,2,biomedical,110M
bioasq_56,PubMedBERT,encoder,BioASQ,-0.0,0.0,2,biomedical,110M
bioasq_57,PubMedBERT,encoder,BioASQ,-0.0,0.0,2,biomedical,110M
bioasq_58,PubMedBERT,encoder,BioASQ,0.5645750340535796,0.0,6,biomedical,110M
bioasq_6,PubMedBERT,encoder,BioASQ,-0.0,0.0,2,biomedical,110M
bioasq_60,PubMedBERT,encoder,BioASQ,-0.0,0.0,2,biomedical,110M
bioasq_61,PubMedBERT,encoder,BioASQ,0.43067655807339306,0.0,4,biomedical,110M
bioasq_63,PubMedBERT,encoder,BioASQ,0.43067655807339306,0.0,4,biomedical,110M
bioasq_64,PubMedBERT,encoder,BioASQ,-0.0,0.0,2,biomedical,110M
bioasq_65,PubMedBERT,encoder,BioASQ,0.5645750340535796,0.0,6,biomedical,110M
bioasq_66,PubMedBERT,encoder,BioASQ,-0.0,0.0,2,biomedical,110M
bioasq_67,PubMedBERT,encoder,BioASQ,-0.0,0.0,2,biomedical,110M
bioasq_68,PubMedBERT,encoder,BioASQ,0.43067655807339306,0.0,4,biomedical,110M
bioasq_69,PubMedBERT,encoder,BioASQ,-0.0,0.0,2,biomedical,110M
bioasq_70,PubMedBERT,encoder,BioASQ,-0.0,0.0,2,biomedical,110M
bioasq_71,PubMedBERT,encoder,BioASQ,0.5645750340535796,0.0,6,biomedical,110M
bioasq_72,PubMedBERT,encoder,BioASQ,0.43067655807339306,0.0,4,biomedical,110M
bioasq_73,PubMedBERT,encoder,BioASQ,0.5645750340535796,0.0,6,biomedical,110M
bioasq_74,PubMedBERT,encoder,BioASQ,0.43067655807339306,0.0,4,biomedical,110M
bioasq_75,PubMedBERT,encoder,BioASQ,0.43067655807339306,0.0,4,biomedical,110M
bioasq_79,PubMedBERT,encoder,BioASQ,0.5645750340535796,0.0,6,biomedical,110M
bioasq_8,PubMedBERT,encoder,BioASQ,0.43067655807339306,0.0,4,biomedical,110M
bioasq_81,PubMedBERT,encoder,BioASQ,0.43067655807339306,0.0,4,biomedical,110M
bioasq_82,PubMedBERT,encoder,BioASQ,0.43067655807339306,0.0,4,biomedical,110M
bioasq_83,PubMedBERT,encoder,BioASQ,0.5645750340535796,0.0,6,biomedical,110M
bioasq_84,PubMedBERT,encoder,BioASQ,0.5645750340535796,0.0,6,biomedical,110M
bioasq_85,PubMedBERT,encoder,BioASQ,-0.0,0.0,2,biomedical,110M
bioasq_86,PubMedBERT,encoder,BioASQ,0.5645750340535796,0.0,6,biomedical,110M
bioasq_87,PubMedBERT,encoder,BioASQ,0.43067655807339306,0.0,4,biomedical,110M
bioasq_88,PubMedBERT,encoder,BioASQ,0.5645750340535796,0.0,6,biomedical,110M
bioasq_89,PubMedBERT,encoder,BioASQ,0.43067655807339306,0.0,4,biomedical,110M
bioasq_9,PubMedBERT,encoder,BioASQ,0.43067655807339306,0.0,4,biomedical,110M
bioasq_90,PubMedBERT,encoder,BioASQ,0.43067655807339306,0.0,4,biomedical,110M
bioasq_91,PubMedBERT,encoder,BioASQ,0.43067655807339306,0.0,4,biomedical,110M
bioasq_92,PubMedBERT,encoder,BioASQ,-0.0,0.0,2,biomedical,110M
bioasq_93,PubMedBERT,encoder,BioASQ,-0.0,0.0,2,biomedical,110M
bioasq_94,PubMedBERT,encoder,BioASQ,0.43067655807339306,0.0,4,biomedical,110M
bioasq_95,PubMedBERT,encoder,BioASQ,0.5645750340535796,0.0,6,biomedical,110M
bioasq_96,PubMedBERT,encoder,BioASQ,0.43067655807339306,0.0,4,biomedical,110M
bioasq_97,PubMedBERT,encoder,BioASQ,0.43067655807339306,0.0,4,biomedical,110M
bioasq_98,PubMedBERT,encoder,BioASQ,0.5645750340535796,0.0,6,biomedical,110M
squad_0,BERT-base,encoder,SQuAD,0.43067655807339306,0.0,4,general,110M
squad_1,BERT-base,encoder,SQuAD,0.43067655807339306,0.0,4,general,110M
squad_100,BERT-base,encoder,SQuAD,0.6309297535714575,1.0,8,general,110M
squad_101,BERT-base,encoder,SQuAD,0.5645750340535796,0.0,6,general,110M
squad_102,BERT-base,encoder,SQuAD,0.43067655807339306,1.0,4,general,110M
squad_103,BERT-base,encoder,SQuAD,0.43067655807339306,0.0,4,general,110M
squad_104,BERT-base,encoder,SQuAD,0.5645750340535796,0.3333333333333333,6,general,110M
squad_105,BERT-base,encoder,SQuAD,0.43067655807339306,0.0,4,general,110M
squad_107,BERT-base,encoder,SQuAD,-0.0,1.0,2,general,110M
squad_108,BERT-base,encoder,SQuAD,0.43067655807339306,0.0,4,general,110M
squad_109,BERT-base,encoder,SQuAD,0.6309297535714575,1.0,8,general,110M
squad_11,BERT-base,encoder,SQuAD,0.43067655807339306,0.0,4,general,110M
squad_110,BERT-base,encoder,SQuAD,-0.0,0.0,2,general,110M
squad_112,BERT-base,encoder,SQuAD,0.6309297535714575,0.75,8,general,110M
squad_115,BERT-base,encoder,SQuAD,0.5645750340535796,0.0,6,general,110M
squad_116,BERT-base,encoder,SQuAD,0.5645750340535796,1.0,6,general,110M
squad_118,BERT-base,encoder,SQuAD,-0.0,1.0,2,general,110M
squad_119,BERT-base,encoder,SQuAD,0.43067655807339306,0.0,4,general,110M
squad_12,BERT-base,encoder,SQuAD,0.5645750340535796,1.0,6,general,110M
squad_122,BERT-base,encoder,SQuAD,0.43067655807339306,1.0,4,general,110M
squad_123,BERT-base,encoder,SQuAD,0.6309297535714575,1.0,8,general,110M
squad_125,BERT-base,encoder,SQuAD,0.6309297535714575,1.0,8,general,110M
squad_126,BERT-base,encoder,SQuAD,0.43067655807339306,1.0,4,general,110M
squad_127,BERT-base,encoder,SQuAD,0.43067655807339306,0.0,4,general,110M
squad_130,BERT-base,encoder,SQuAD,0.6309297535714575,1.0,8,general,110M
squad_136,BERT-base,encoder,SQuAD,0.6309297535714575,1.0,8,general,110M
squad_137,BERT-base,encoder,SQuAD,0.43067655807339306,0.0,4,general,110M
squad_14,BERT-base,encoder,SQuAD,0.43067655807339306,0.0,4,general,110M
squad_140,BERT-base,encoder,SQuAD,0.6309297535714575,1.0,8,general,110M
squad_141,BERT-base,encoder,SQuAD,0.43067655807339306,1.0,4,general,110M
squad_142,BERT-base,encoder,SQuAD,0.5645750340535796,0.6666666666666666,6,general,110M
squad_144,BERT-base,encoder,SQuAD,-0.0,0.0,2,general,110M
squad_145,BERT-base,encoder,SQuAD,0.6309297535714575,0.0,8,general,110M
squad_147,BERT-base,encoder,SQuAD,0.5645750340535796,1.0,6,general,110M
squad_15,BERT-base,encoder,SQuAD,0.43067655807339306,0.0,4,general,110M
squad_150,BERT-base,encoder,SQuAD,0.5645750340535796,1.0,6,general,110M
squad_154,BERT-base,encoder,SQuAD,0.5645750340535796,0.0,6,general,110M
squad_157,BERT-base,encoder,SQuAD,0.43067655807339306,0.0,4,general,110M
squad_158,BERT-base,encoder,SQuAD,0.43067655807339306,1.0,4,general,110M
squad_16,BERT-base,encoder,SQuAD,-0.0,1.0,2,general,110M
squad_160,BERT-base,encoder,SQuAD,-0.0,1.0,2,general,110M
squad_162,BERT-base,encoder,SQuAD,0.6309297535714575,1.0,8,general,110M
squad_163,BERT-base,encoder,SQuAD,0.43067655807339306,1.0,4,general,110M
squad_164,BERT-base,encoder,SQuAD,0.6309297535714575,1.0,8,general,110M
squad_166,BERT-base,encoder,SQuAD,0.5645750340535796,1.0,6,general,110M
squad_168,BERT-base,encoder,SQuAD,0.5645750340535796,1.0,6,general,110M
squad_17,BERT-base,encoder,SQuAD,0.5645750340535796,0.3333333333333333,6,general,110M
squad_170,BERT-base,encoder,SQuAD,0.5645750340535796,0.6666666666666666,6,general,110M
squad_174,BERT-base,encoder,SQuAD,0.43067655807339306,1.0,4,general,110M
squad_177,BERT-base,encoder,SQuAD,-0.0,0.0,2,general,110M
squad_18,BERT-base,encoder,SQuAD,0.6309297535714575,0.75,8,general,110M
squad_180,BERT-base,encoder,SQuAD,0.5645750340535796,0.0,6,general,110M
squad_181,BERT-base,encoder,SQuAD,0.43067655807339306,0.0,4,general,110M
squad_182,BERT-base,encoder,SQuAD,0.5645750340535796,0.0,6,general,110M
squad_184,BERT-base,encoder,SQuAD,0.5645750340535796,1.0,6,general,110M
squad_186,BERT-base,encoder,SQuAD,0.43067655807339306,1.0,4,general,110M
squad_187,BERT-base,encoder,SQuAD,0.5645750340535796,0.0,6,general,110M
squad_188,BERT-base,encoder,SQuAD,0.6309297535714575,0.0,8,general,110M
squad_189,BERT-base,encoder,SQuAD,0.6309297535714575,1.0,8,general,110M
squad_19,BERT-base,encoder,SQuAD,0.5645750340535796,0.0,6,general,110M
squad_190,BERT-base,encoder,SQuAD,0.5645750340535796,0.0,6,general,110M
squad_191,BERT-base,encoder,SQuAD,0.5645750340535796,0.6666666666666666,6,general,110M
squad_193,BERT-base,encoder,SQuAD,0.43067655807339306,1.0,4,general,110M
squad_199,BERT-base,encoder,SQuAD,0.43067655807339306,0.0,4,general,110M
squad_20,BERT-base,encoder,SQuAD,0.5645750340535796,0.0,6,general,110M
squad_22,BERT-base,encoder,SQuAD,0.5645750340535796,0.0,6,general,110M
squad_23,BERT-base,encoder,SQuAD,0.5645750340535796,1.0,6,general,110M
squad_24,BERT-base,encoder,SQuAD,0.6309297535714575,1.0,8,general,110M
squad_25,BERT-base,encoder,SQuAD,0.43067655807339306,0.0,4,general,110M
squad_27,BERT-base,encoder,SQuAD,0.5645750340535796,0.3333333333333333,6,general,110M
squad_28,BERT-base,encoder,SQuAD,0.5645750340535796,0.0,6,general,110M
squad_29,BERT-base,encoder,SQuAD,0.43067655807339306,1.0,4,general,110M
squad_3,BERT-base,encoder,SQuAD,0.5645750340535796,0.6666666666666666,6,general,110M
squad_31,BERT-base,encoder,SQuAD,0.5645750340535796,0.3333333333333333,6,general,110M
squad_32,BERT-base,encoder,SQuAD,0.43067655807339306,1.0,4,general,110M
squad_33,BERT-base,encoder,SQuAD,0.43067655807339306,0.0,4,general,110M
squad_34,BERT-base,encoder,SQuAD,0.6309297535714575,1.0,8,general,110M
squad_37,BERT-base,encoder,SQuAD,0.43067655807339306,1.0,4,general,110M
squad_38,BERT-base,encoder,SQuAD,0.5645750340535796,0.0,6,general,110M
squad_4,BERT-base,encoder,SQuAD,0.43067655807339306,1.0,4,general,110M
squad_40,BERT-base,encoder,SQuAD,0.6309297535714575,0.0,8,general,110M
squad_41,BERT-base,encoder,SQuAD,0.5645750340535796,1.0,6,general,110M
squad_43,BERT-base,encoder,SQuAD,0.5645750340535796,0.6666666666666666,6,general,110M
squad_44,BERT-base,encoder,SQuAD,0.5645750340535796,1.0,6,general,110M
squad_46,BERT-base,encoder,SQuAD,0.5645750340535796,1.0,6,general,110M
squad_48,BERT-base,encoder,SQuAD,0.5645750340535796,1.0,6,general,110M
squad_49,BERT-base,encoder,SQuAD,0.5645750340535796,0.0,6,general,110M
squad_51,BERT-base,encoder,SQuAD,0.5645750340535796,0.6666666666666666,6,general,110M
squad_52,BERT-base,encoder,SQuAD,0.6309297535714575,1.0,8,general,110M
squad_53,BERT-base,encoder,SQuAD,0.43067655807339306,0.0,4,general,110M
squad_54,BERT-base,encoder,SQuAD,0.43067655807339306,1.0,4,general,110M
squad_55,BERT-base,encoder,SQuAD,0.43067655807339306,1.0,4,general,110M
squad_57,BERT-base,encoder,SQuAD,0.5645750340535796,1.0,6,general,110M
squad_60,BERT-base,encoder,SQuAD,-0.0,1.0,2,general,110M
squad_62,BERT-base,encoder,SQuAD,0.5645750340535796,1.0,6,general,110M
squad_63,BERT-base,encoder,SQuAD,0.43067655807339306,0.0,4,general,110M
squad_65,BERT-base,encoder,SQuAD,0.6309297535714575,1.0,8,general,110M
squad_66,BERT-base,encoder,SQuAD,0.43067655807339306,1.0,4,general,110M
squad_7,BERT-base,encoder,SQuAD,0.43067655807339306,1.0,4,general,110M
squad_70,BERT-base,encoder,SQuAD,0.5645750340535796,1.0,6,general,110M
squad_71,BERT-base,encoder,SQuAD,0.43067655807339306,0.0,4,general,110M
squad_75,BERT-base,encoder,SQuAD,0.5645750340535796,0.0,6,general,110M
squad_78,BERT-base,encoder,SQuAD,0.5645750340535796,1.0,6,general,110M
squad_79,BERT-base,encoder,SQuAD,0.5645750340535796,1.0,6,general,110M
squad_8,BERT-base,encoder,SQuAD,0.43067655807339306,1.0,4,general,110M
squad_80,BERT-base,encoder,SQuAD,0.5645750340535796,0.3333333333333333,6,general,110M
squad_82,BERT-base,encoder,SQuAD,0.5645750340535796,1.0,6,general,110M
squad_83,BERT-base,encoder,SQuAD,0.43067655807339306,0.5,4,general,110M
squad_84,BERT-base,encoder,SQuAD,0.5645750340535796,0.0,6,general,110M
squad_85,BERT-base,encoder,SQuAD,0.5645750340535796,0.0,6,general,110M
squad_87,BERT-base,encoder,SQuAD,-0.0,1.0,2,general,110M
squad_88,BERT-base,encoder,SQuAD,0.43067655807339306,1.0,4,general,110M
squad_89,BERT-base,encoder,SQuAD,0.5645750340535796,1.0,6,general,110M
squad_9,BERT-base,encoder,SQuAD,0.43067655807339306,0.0,4,general,110M
squad_91,BERT-base,encoder,SQuAD,0.5645750340535796,1.0,6,general,110M
squad_93,BERT-base,encoder,SQuAD,-0.0,1.0,2,general,110M
squad_96,BERT-base,encoder,SQuAD,0.6309297535714575,0.0,8,general,110M
squad_98,BERT-base,encoder,SQuAD,0.5645750340535796,1.0,6,general,110M
squad_0,BioBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_1,BioBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_100,BioBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_101,BioBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_102,BioBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_103,BioBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_104,BioBERT,encoder,SQuAD,0.5645750340535796,0.3333333333333333,6,biomedical,110M
squad_105,BioBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_107,BioBERT,encoder,SQuAD,-0.0,1.0,2,biomedical,110M
squad_108,BioBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_109,BioBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_11,BioBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_110,BioBERT,encoder,SQuAD,-0.0,0.0,2,biomedical,110M
squad_112,BioBERT,encoder,SQuAD,0.6309297535714575,0.75,8,biomedical,110M
squad_115,BioBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_116,BioBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_118,BioBERT,encoder,SQuAD,-0.0,1.0,2,biomedical,110M
squad_119,BioBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_12,BioBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_122,BioBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_123,BioBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_125,BioBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_126,BioBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_127,BioBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_130,BioBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_136,BioBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_137,BioBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_14,BioBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_140,BioBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_141,BioBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_142,BioBERT,encoder,SQuAD,0.5645750340535796,0.6666666666666666,6,biomedical,110M
squad_144,BioBERT,encoder,SQuAD,-0.0,0.0,2,biomedical,110M
squad_145,BioBERT,encoder,SQuAD,0.6309297535714575,0.0,8,biomedical,110M
squad_147,BioBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_15,BioBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_150,BioBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_154,BioBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_157,BioBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_158,BioBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_16,BioBERT,encoder,SQuAD,-0.0,1.0,2,biomedical,110M
squad_160,BioBERT,encoder,SQuAD,-0.0,1.0,2,biomedical,110M
squad_162,BioBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_163,BioBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_164,BioBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_166,BioBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_168,BioBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_17,BioBERT,encoder,SQuAD,0.5645750340535796,0.3333333333333333,6,biomedical,110M
squad_170,BioBERT,encoder,SQuAD,0.5645750340535796,0.6666666666666666,6,biomedical,110M
squad_174,BioBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_177,BioBERT,encoder,SQuAD,-0.0,0.0,2,biomedical,110M
squad_18,BioBERT,encoder,SQuAD,0.6309297535714575,0.75,8,biomedical,110M
squad_180,BioBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_181,BioBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_182,BioBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_184,BioBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_186,BioBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_187,BioBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_188,BioBERT,encoder,SQuAD,0.6309297535714575,0.0,8,biomedical,110M
squad_189,BioBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_19,BioBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_190,BioBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_191,BioBERT,encoder,SQuAD,0.5645750340535796,0.6666666666666666,6,biomedical,110M
squad_193,BioBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_199,BioBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_20,BioBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_22,BioBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_23,BioBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_24,BioBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_25,BioBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_27,BioBERT,encoder,SQuAD,0.5645750340535796,0.3333333333333333,6,biomedical,110M
squad_28,BioBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_29,BioBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_3,BioBERT,encoder,SQuAD,0.5645750340535796,0.6666666666666666,6,biomedical,110M
squad_31,BioBERT,encoder,SQuAD,0.5645750340535796,0.3333333333333333,6,biomedical,110M
squad_32,BioBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_33,BioBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_34,BioBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_37,BioBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_38,BioBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_4,BioBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_40,BioBERT,encoder,SQuAD,0.6309297535714575,0.0,8,biomedical,110M
squad_41,BioBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_43,BioBERT,encoder,SQuAD,0.5645750340535796,0.6666666666666666,6,biomedical,110M
squad_44,BioBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_46,BioBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_48,BioBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_49,BioBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_51,BioBERT,encoder,SQuAD,0.5645750340535796,0.6666666666666666,6,biomedical,110M
squad_52,BioBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_53,BioBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_54,BioBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_55,BioBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_57,BioBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_60,BioBERT,encoder,SQuAD,-0.0,1.0,2,biomedical,110M
squad_62,BioBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_63,BioBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_65,BioBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_66,BioBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_7,BioBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_70,BioBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_71,BioBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_75,BioBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_78,BioBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_79,BioBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_8,BioBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_80,BioBERT,encoder,SQuAD,0.5645750340535796,0.3333333333333333,6,biomedical,110M
squad_82,BioBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_83,BioBERT,encoder,SQuAD,0.43067655807339306,0.5,4,biomedical,110M
squad_84,BioBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_85,BioBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_87,BioBERT,encoder,SQuAD,-0.0,1.0,2,biomedical,110M
squad_88,BioBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_89,BioBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_9,BioBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_91,BioBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_93,BioBERT,encoder,SQuAD,-0.0,1.0,2,biomedical,110M
squad_96,BioBERT,encoder,SQuAD,0.6309297535714575,0.0,8,biomedical,110M
squad_98,BioBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_0,PubMedBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_1,PubMedBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_100,PubMedBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_101,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_102,PubMedBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_103,PubMedBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_104,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.3333333333333333,6,biomedical,110M
squad_105,PubMedBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_107,PubMedBERT,encoder,SQuAD,-0.0,1.0,2,biomedical,110M
squad_108,PubMedBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_109,PubMedBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_11,PubMedBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_110,PubMedBERT,encoder,SQuAD,-0.0,0.0,2,biomedical,110M
squad_112,PubMedBERT,encoder,SQuAD,0.6309297535714575,0.75,8,biomedical,110M
squad_115,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_116,PubMedBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_118,PubMedBERT,encoder,SQuAD,-0.0,1.0,2,biomedical,110M
squad_119,PubMedBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_12,PubMedBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_122,PubMedBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_123,PubMedBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_125,PubMedBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_126,PubMedBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_127,PubMedBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_130,PubMedBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_136,PubMedBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_137,PubMedBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_14,PubMedBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_140,PubMedBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_141,PubMedBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_142,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.6666666666666666,6,biomedical,110M
squad_144,PubMedBERT,encoder,SQuAD,-0.0,0.0,2,biomedical,110M
squad_145,PubMedBERT,encoder,SQuAD,0.6309297535714575,0.0,8,biomedical,110M
squad_147,PubMedBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_15,PubMedBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_150,PubMedBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_154,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_157,PubMedBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
