instance_id,model_name,architecture,dataset,normalised_entropy,mean_accuracy,n_perturbations,domain,params
bioasq_37,BioMistral-7B,generative,BioASQ,-0.0,0.0,2,biomedical,7B
bioasq_38,BioMistral-7B,generative,BioASQ,0.43067655807339306,0.0,4,biomedical,7B
bioasq_39,BioMistral-7B,generative,BioASQ,0.5645750340535796,0.0,6,biomedical,7B
bioasq_4,BioMistral-7B,generative,BioASQ,0.43067655807339306,0.0,4,biomedical,7B
bioasq_40,BioMistral-7B,generative,BioASQ,0.43067655807339306,0.0,4,biomedical,7B
bioasq_41,BioMistral-7B,generative,BioASQ,0.5645750340535796,0.0,6,biomedical,7B
bioasq_43,BioMistral-7B,generative,BioASQ,-0.0,0.0,4,biomedical,7B
bioasq_44,BioMistral-7B,generative,BioASQ,0.5645750340535796,0.0,6,biomedical,7B
bioasq_46,BioMistral-7B,generative,BioASQ,0.43067655807339306,0.0,4,biomedical,7B
bioasq_47,BioMistral-7B,generative,BioASQ,0.43067655807339306,0.0,4,biomedical,7B
bioasq_48,BioMistral-7B,generative,BioASQ,0.43067655807339306,0.0,4,biomedical,7B
bioasq_50,BioMistral-7B,generative,BioASQ,-0.0,0.0,2,biomedical,7B
bioasq_53,BioMistral-7B,generative,BioASQ,0.5645750340535796,0.0,6,biomedical,7B
bioasq_54,BioMistral-7B,generative,BioASQ,0.5645750340535796,0.0,6,biomedical,7B
bioasq_55,BioMistral-7B,generative,BioASQ,-0.0,0.0,2,biomedical,7B
bioasq_56,BioMistral-7B,generative,BioASQ,-0.0,0.0,2,biomedical,7B
bioasq_57,BioMistral-7B,generative,BioASQ,-0.0,0.0,2,biomedical,7B
bioasq_58,BioMistral-7B,generative,BioASQ,0.5645750340535796,0.0,6,biomedical,7B
bioasq_6,BioMistral-7B,generative,BioASQ,-0.0,0.0,2,biomedical,7B
bioasq_60,BioMistral-7B,generative,BioASQ,-0.0,0.0,2,biomedical,7B
bioasq_61,BioMistral-7B,generative,BioASQ,0.43067655807339306,0.0,4,biomedical,7B
bioasq_63,BioMistral-7B,generative,BioASQ,0.43067655807339306,0.0,4,biomedical,7B
bioasq_64,BioMistral-7B,generative,BioASQ,-0.0,0.0,2,biomedical,7B
bioasq_65,BioMistral-7B,generative,BioASQ,0.5645750340535796,0.0,6,biomedical,7B
bioasq_66,BioMistral-7B,generative,BioASQ,-0.0,0.0,2,biomedical,7B
bioasq_67,BioMistral-7B,generative,BioASQ,-0.0,0.0,2,biomedical,7B
bioasq_68,BioMistral-7B,generative,BioASQ,0.43067655807339306,0.0,4,biomedical,7B
bioasq_69,BioMistral-7B,generative,BioASQ,-0.0,0.0,2,biomedical,7B
bioasq_70,BioMistral-7B,generative,BioASQ,-0.0,0.0,2,biomedical,7B
bioasq_71,BioMistral-7B,generative,BioASQ,0.5645750340535796,0.0,6,biomedical,7B
bioasq_72,BioMistral-7B,generative,BioASQ,0.43067655807339306,0.0,4,biomedical,7B
bioasq_73,BioMistral-7B,generative,BioASQ,0.5645750340535796,0.0,6,biomedical,7B
bioasq_74,BioMistral-7B,generative,BioASQ,0.43067655807339306,0.5,4,biomedical,7B
bioasq_75,BioMistral-7B,generative,BioASQ,0.43067655807339306,0.0,4,biomedical,7B
bioasq_79,BioMistral-7B,generative,BioASQ,0.5645750340535796,0.0,6,biomedical,7B
bioasq_8,BioMistral-7B,generative,BioASQ,0.43067655807339306,0.0,4,biomedical,7B
bioasq_81,BioMistral-7B,generative,BioASQ,0.43067655807339306,0.0,4,biomedical,7B
bioasq_82,BioMistral-7B,generative,BioASQ,0.43067655807339306,0.0,4,biomedical,7B
bioasq_83,BioMistral-7B,generative,BioASQ,0.5645750340535796,0.0,6,biomedical,7B
bioasq_84,BioMistral-7B,generative,BioASQ,0.3271035759815648,0.0,6,biomedical,7B
bioasq_85,BioMistral-7B,generative,BioASQ,-0.0,0.0,2,biomedical,7B
bioasq_86,BioMistral-7B,generative,BioASQ,0.5645750340535796,0.0,6,biomedical,7B
bioasq_87,BioMistral-7B,generative,BioASQ,0.43067655807339306,0.0,4,biomedical,7B
bioasq_88,BioMistral-7B,generative,BioASQ,0.5645750340535796,0.0,6,biomedical,7B
bioasq_89,BioMistral-7B,generative,BioASQ,0.43067655807339306,0.0,4,biomedical,7B
bioasq_9,BioMistral-7B,generative,BioASQ,0.43067655807339306,0.0,4,biomedical,7B
bioasq_90,BioMistral-7B,generative,BioASQ,0.43067655807339306,0.0,4,biomedical,7B
bioasq_91,BioMistral-7B,generative,BioASQ,0.43067655807339306,0.0,4,biomedical,7B
bioasq_92,BioMistral-7B,generative,BioASQ,-0.0,0.0,2,biomedical,7B
bioasq_93,BioMistral-7B,generative,BioASQ,-0.0,0.0,2,biomedical,7B
bioasq_94,BioMistral-7B,generative,BioASQ,0.43067655807339306,0.0,4,biomedical,7B
bioasq_95,BioMistral-7B,generative,BioASQ,0.5645750340535796,0.0,6,biomedical,7B
bioasq_96,BioMistral-7B,generative,BioASQ,0.43067655807339306,0.0,4,biomedical,7B
bioasq_97,BioMistral-7B,generative,BioASQ,0.43067655807339306,0.0,4,biomedical,7B
bioasq_98,BioMistral-7B,generative,BioASQ,0.5645750340535796,0.0,6,biomedical,7B
squad_0,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.0,4,general,250M
squad_1,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.0,4,general,250M
squad_100,FLAN-T5-base,generative,SQuAD,0.4731973151785931,0.25,8,general,250M
squad_101,FLAN-T5-base,generative,SQuAD,-0.0,0.0,6,general,250M
squad_102,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.0,4,general,250M
squad_103,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.0,4,general,250M
squad_104,FLAN-T5-base,generative,SQuAD,0.5645750340535796,0.3333333333333333,6,general,250M
squad_105,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.0,4,general,250M
squad_107,FLAN-T5-base,generative,SQuAD,-0.0,1.0,2,general,250M
squad_108,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.0,4,general,250M
squad_109,FLAN-T5-base,generative,SQuAD,-0.0,1.0,8,general,250M
squad_11,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.0,4,general,250M
squad_110,FLAN-T5-base,generative,SQuAD,-0.0,0.0,2,general,250M
squad_112,FLAN-T5-base,generative,SQuAD,0.6309297535714575,0.0,8,general,250M
squad_115,FLAN-T5-base,generative,SQuAD,0.5645750340535796,0.0,6,general,250M
squad_116,FLAN-T5-base,generative,SQuAD,-0.0,1.0,6,general,250M
squad_118,FLAN-T5-base,generative,SQuAD,-0.0,0.0,2,general,250M
squad_119,FLAN-T5-base,generative,SQuAD,-0.0,0.0,4,general,250M
squad_12,FLAN-T5-base,generative,SQuAD,0.3271035759815648,0.6666666666666666,6,general,250M
squad_122,FLAN-T5-base,generative,SQuAD,-0.0,1.0,4,general,250M
squad_123,FLAN-T5-base,generative,SQuAD,0.4731973151785931,0.5,8,general,250M
squad_125,FLAN-T5-base,generative,SQuAD,0.2559297535714574,0.25,8,general,250M
squad_126,FLAN-T5-base,generative,SQuAD,-0.0,1.0,4,general,250M
squad_127,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.0,4,general,250M
squad_130,FLAN-T5-base,generative,SQuAD,-0.0,1.0,8,general,250M
squad_136,FLAN-T5-base,generative,SQuAD,0.2559297535714574,0.75,8,general,250M
squad_137,FLAN-T5-base,generative,SQuAD,-0.0,0.0,4,general,250M
squad_14,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.0,4,general,250M
squad_140,FLAN-T5-base,generative,SQuAD,0.4731973151785931,0.5,8,general,250M
squad_141,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.5,4,general,250M
squad_142,FLAN-T5-base,generative,SQuAD,0.5645750340535796,0.0,6,general,250M
squad_144,FLAN-T5-base,generative,SQuAD,-0.0,0.0,2,general,250M
squad_145,FLAN-T5-base,generative,SQuAD,-0.0,0.0,8,general,250M
squad_147,FLAN-T5-base,generative,SQuAD,0.3271035759815648,0.6666666666666666,6,general,250M
squad_15,FLAN-T5-base,generative,SQuAD,-0.0,0.0,4,general,250M
squad_150,FLAN-T5-base,generative,SQuAD,0.5645750340535796,0.6666666666666666,6,general,250M
squad_154,FLAN-T5-base,generative,SQuAD,0.3271035759815648,0.0,6,general,250M
squad_157,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.0,4,general,250M
squad_158,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.5,4,general,250M
squad_16,FLAN-T5-base,generative,SQuAD,-0.0,1.0,2,general,250M
squad_160,FLAN-T5-base,generative,SQuAD,-0.0,1.0,2,general,250M
squad_162,FLAN-T5-base,generative,SQuAD,0.2559297535714574,0.75,8,general,250M
squad_163,FLAN-T5-base,generative,SQuAD,-0.0,1.0,4,general,250M
squad_164,FLAN-T5-base,generative,SQuAD,0.2559297535714574,0.0,8,general,250M
squad_166,FLAN-T5-base,generative,SQuAD,-0.0,1.0,6,general,250M
squad_168,FLAN-T5-base,generative,SQuAD,-0.0,1.0,6,general,250M
squad_17,FLAN-T5-base,generative,SQuAD,0.5645750340535796,0.0,6,general,250M
squad_170,FLAN-T5-base,generative,SQuAD,0.3271035759815648,0.0,6,general,250M
squad_174,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.0,4,general,250M
squad_177,FLAN-T5-base,generative,SQuAD,-0.0,0.0,2,general,250M
squad_18,FLAN-T5-base,generative,SQuAD,0.2559297535714574,0.75,8,general,250M
squad_180,FLAN-T5-base,generative,SQuAD,0.3271035759815648,0.0,6,general,250M
squad_181,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.0,4,general,250M
squad_182,FLAN-T5-base,generative,SQuAD,-0.0,0.0,6,general,250M
squad_184,FLAN-T5-base,generative,SQuAD,0.3271035759815648,0.3333333333333333,6,general,250M
squad_186,FLAN-T5-base,generative,SQuAD,-0.0,1.0,4,general,250M
squad_187,FLAN-T5-base,generative,SQuAD,0.5645750340535796,0.0,6,general,250M
squad_188,FLAN-T5-base,generative,SQuAD,0.4731973151785931,0.0,8,general,250M
squad_189,FLAN-T5-base,generative,SQuAD,0.6309297535714575,0.5,8,general,250M
squad_19,FLAN-T5-base,generative,SQuAD,0.3271035759815648,0.0,6,general,250M
squad_190,FLAN-T5-base,generative,SQuAD,0.3271035759815648,0.0,6,general,250M
squad_191,FLAN-T5-base,generative,SQuAD,0.5645750340535796,0.0,6,general,250M
squad_193,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.5,4,general,250M
squad_199,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.0,4,general,250M
squad_20,FLAN-T5-base,generative,SQuAD,0.5645750340535796,0.0,6,general,250M
squad_22,FLAN-T5-base,generative,SQuAD,-0.0,0.0,6,general,250M
squad_23,FLAN-T5-base,generative,SQuAD,0.5645750340535796,0.3333333333333333,6,general,250M
squad_24,FLAN-T5-base,generative,SQuAD,0.2559297535714574,1.0,8,general,250M
squad_25,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.0,4,general,250M
squad_27,FLAN-T5-base,generative,SQuAD,0.5645750340535796,0.0,6,general,250M
squad_28,FLAN-T5-base,generative,SQuAD,0.5645750340535796,0.0,6,general,250M
squad_29,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.5,4,general,250M
squad_3,FLAN-T5-base,generative,SQuAD,0.3271035759815648,0.6666666666666666,6,general,250M
squad_31,FLAN-T5-base,generative,SQuAD,0.5645750340535796,0.0,6,general,250M
squad_32,FLAN-T5-base,generative,SQuAD,-0.0,1.0,4,general,250M
squad_33,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.0,4,general,250M
squad_34,FLAN-T5-base,generative,SQuAD,-0.0,1.0,8,general,250M
squad_37,FLAN-T5-base,generative,SQuAD,0.43067655807339306,1.0,4,general,250M
squad_38,FLAN-T5-base,generative,SQuAD,0.5645750340535796,0.0,6,general,250M
squad_4,FLAN-T5-base,generative,SQuAD,-0.0,1.0,4,general,250M
squad_40,FLAN-T5-base,generative,SQuAD,0.6309297535714575,0.0,8,general,250M
squad_41,FLAN-T5-base,generative,SQuAD,0.3271035759815648,1.0,6,general,250M
squad_43,FLAN-T5-base,generative,SQuAD,0.5645750340535796,0.0,6,general,250M
squad_44,FLAN-T5-base,generative,SQuAD,0.5645750340535796,0.0,6,general,250M
squad_46,FLAN-T5-base,generative,SQuAD,-0.0,1.0,6,general,250M
squad_48,FLAN-T5-base,generative,SQuAD,0.3271035759815648,0.6666666666666666,6,general,250M
squad_49,FLAN-T5-base,generative,SQuAD,0.5645750340535796,0.0,6,general,250M
squad_51,FLAN-T5-base,generative,SQuAD,0.3271035759815648,0.0,6,general,250M
squad_52,FLAN-T5-base,generative,SQuAD,0.2559297535714574,0.75,8,general,250M
squad_53,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.0,4,general,250M
squad_54,FLAN-T5-base,generative,SQuAD,-0.0,1.0,4,general,250M
squad_55,FLAN-T5-base,generative,SQuAD,-0.0,1.0,4,general,250M
squad_57,FLAN-T5-base,generative,SQuAD,-0.0,1.0,6,general,250M
squad_60,FLAN-T5-base,generative,SQuAD,-0.0,1.0,2,general,250M
squad_62,FLAN-T5-base,generative,SQuAD,0.5645750340535796,0.0,6,general,250M
squad_63,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.0,4,general,250M
squad_65,FLAN-T5-base,generative,SQuAD,0.4731973151785931,0.25,8,general,250M
squad_66,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.0,4,general,250M
squad_7,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.0,4,general,250M
squad_70,FLAN-T5-base,generative,SQuAD,-0.0,1.0,6,general,250M
squad_71,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.0,4,general,250M
squad_75,FLAN-T5-base,generative,SQuAD,0.5645750340535796,0.0,6,general,250M
squad_78,FLAN-T5-base,generative,SQuAD,0.3271035759815648,0.6666666666666666,6,general,250M
squad_79,FLAN-T5-base,generative,SQuAD,0.5645750340535796,0.3333333333333333,6,general,250M
squad_8,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.5,4,general,250M
squad_80,FLAN-T5-base,generative,SQuAD,0.3271035759815648,0.0,6,general,250M
squad_82,FLAN-T5-base,generative,SQuAD,0.3271035759815648,1.0,6,general,250M
squad_83,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.0,4,general,250M
squad_84,FLAN-T5-base,generative,SQuAD,0.3271035759815648,0.0,6,general,250M
squad_85,FLAN-T5-base,generative,SQuAD,-0.0,0.0,6,general,250M
squad_87,FLAN-T5-base,generative,SQuAD,-0.0,1.0,2,general,250M
squad_88,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.5,4,general,250M
squad_89,FLAN-T5-base,generative,SQuAD,-0.0,1.0,6,general,250M
squad_9,FLAN-T5-base,generative,SQuAD,0.43067655807339306,0.0,4,general,250M
squad_91,FLAN-T5-base,generative,SQuAD,0.3271035759815648,0.6666666666666666,6,general,250M
squad_93,FLAN-T5-base,generative,SQuAD,-0.0,1.0,2,general,250M
squad_96,FLAN-T5-base,generative,SQuAD,0.6309297535714575,0.0,8,general,250M
squad_98,FLAN-T5-base,generative,SQuAD,0.3271035759815648,0.6666666666666666,6,general,250M
squad_0,FLAN-T5-XXL,generative,SQuAD,0.43067655807339306,0.0,4,general,11B
squad_1,FLAN-T5-XXL,generative,SQuAD,0.43067655807339306,0.0,4,general,11B
squad_100,FLAN-T5-XXL,generative,SQuAD,0.4731973151785931,0.75,8,general,11B
squad_101,FLAN-T5-XXL,generative,SQuAD,0.5645750340535796,0.0,6,general,11B
squad_102,FLAN-T5-XXL,generative,SQuAD,0.43067655807339306,0.5,4,general,11B
squad_103,FLAN-T5-XXL,generative,SQuAD,0.43067655807339306,0.0,4,general,11B
squad_104,FLAN-T5-XXL,generative,SQuAD,0.5645750340535796,0.3333333333333333,6,general,11B
squad_105,FLAN-T5-XXL,generative,SQuAD,0.43067655807339306,0.0,4,general,11B
squad_107,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,2,general,11B
squad_108,FLAN-T5-XXL,generative,SQuAD,-0.0,0.0,4,general,11B
squad_109,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,8,general,11B
squad_11,FLAN-T5-XXL,generative,SQuAD,0.43067655807339306,0.0,4,general,11B
squad_110,FLAN-T5-XXL,generative,SQuAD,-0.0,0.0,2,general,11B
squad_112,FLAN-T5-XXL,generative,SQuAD,0.4731973151785931,0.5,8,general,11B
squad_115,FLAN-T5-XXL,generative,SQuAD,0.5645750340535796,0.0,6,general,11B
squad_116,FLAN-T5-XXL,generative,SQuAD,0.3271035759815648,0.6666666666666666,6,general,11B
squad_118,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,2,general,11B
squad_119,FLAN-T5-XXL,generative,SQuAD,-0.0,0.0,4,general,11B
squad_12,FLAN-T5-XXL,generative,SQuAD,0.3271035759815648,0.6666666666666666,6,general,11B
squad_122,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,4,general,11B
squad_123,FLAN-T5-XXL,generative,SQuAD,0.4731973151785931,0.75,8,general,11B
squad_125,FLAN-T5-XXL,generative,SQuAD,0.31546487678572877,0.5,8,general,11B
squad_126,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,4,general,11B
squad_127,FLAN-T5-XXL,generative,SQuAD,0.43067655807339306,0.0,4,general,11B
squad_130,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,8,general,11B
squad_136,FLAN-T5-XXL,generative,SQuAD,0.2559297535714574,0.75,8,general,11B
squad_137,FLAN-T5-XXL,generative,SQuAD,-0.0,0.0,4,general,11B
squad_14,FLAN-T5-XXL,generative,SQuAD,0.43067655807339306,0.0,4,general,11B
squad_140,FLAN-T5-XXL,generative,SQuAD,0.4731973151785931,0.5,8,general,11B
squad_141,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,4,general,11B
squad_142,FLAN-T5-XXL,generative,SQuAD,0.5645750340535796,0.3333333333333333,6,general,11B
squad_144,FLAN-T5-XXL,generative,SQuAD,-0.0,0.0,2,general,11B
squad_145,FLAN-T5-XXL,generative,SQuAD,-0.0,0.0,8,general,11B
squad_147,FLAN-T5-XXL,generative,SQuAD,0.5645750340535796,1.0,6,general,11B
squad_15,FLAN-T5-XXL,generative,SQuAD,-0.0,0.0,4,general,11B
squad_150,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,6,general,11B
squad_154,FLAN-T5-XXL,generative,SQuAD,-0.0,0.0,6,general,11B
squad_157,FLAN-T5-XXL,generative,SQuAD,0.43067655807339306,0.0,4,general,11B
squad_158,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,4,general,11B
squad_16,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,2,general,11B
squad_160,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,2,general,11B
squad_162,FLAN-T5-XXL,generative,SQuAD,0.2559297535714574,0.75,8,general,11B
squad_163,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,4,general,11B
squad_164,FLAN-T5-XXL,generative,SQuAD,-0.0,0.0,8,general,11B
squad_166,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,6,general,11B
squad_168,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,6,general,11B
squad_17,FLAN-T5-XXL,generative,SQuAD,0.3271035759815648,0.6666666666666666,6,general,11B
squad_170,FLAN-T5-XXL,generative,SQuAD,0.3271035759815648,0.0,6,general,11B
squad_174,FLAN-T5-XXL,generative,SQuAD,0.43067655807339306,0.5,4,general,11B
squad_177,FLAN-T5-XXL,generative,SQuAD,-0.0,0.0,2,general,11B
squad_18,FLAN-T5-XXL,generative,SQuAD,0.2559297535714574,0.75,8,general,11B
squad_180,FLAN-T5-XXL,generative,SQuAD,0.3271035759815648,0.0,6,general,11B
squad_181,FLAN-T5-XXL,generative,SQuAD,0.43067655807339306,0.0,4,general,11B
squad_182,FLAN-T5-XXL,generative,SQuAD,-0.0,0.0,6,general,11B
squad_184,FLAN-T5-XXL,generative,SQuAD,-0.0,0.0,6,general,11B
squad_186,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,4,general,11B
squad_187,FLAN-T5-XXL,generative,SQuAD,0.5645750340535796,0.0,6,general,11B
squad_188,FLAN-T5-XXL,generative,SQuAD,0.6309297535714575,0.0,8,general,11B
squad_189,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,8,general,11B
squad_19,FLAN-T5-XXL,generative,SQuAD,-0.0,0.0,6,general,11B
squad_190,FLAN-T5-XXL,generative,SQuAD,-0.0,0.0,6,general,11B
squad_191,FLAN-T5-XXL,generative,SQuAD,0.3271035759815648,0.6666666666666666,6,general,11B
squad_193,FLAN-T5-XXL,generative,SQuAD,0.43067655807339306,1.0,4,general,11B
squad_199,FLAN-T5-XXL,generative,SQuAD,0.43067655807339306,0.0,4,general,11B
squad_20,FLAN-T5-XXL,generative,SQuAD,0.5645750340535796,0.0,6,general,11B
squad_22,FLAN-T5-XXL,generative,SQuAD,-0.0,0.0,6,general,11B
squad_23,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,6,general,11B
squad_24,FLAN-T5-XXL,generative,SQuAD,0.2559297535714574,1.0,8,general,11B
squad_25,FLAN-T5-XXL,generative,SQuAD,0.43067655807339306,0.0,4,general,11B
squad_27,FLAN-T5-XXL,generative,SQuAD,0.5645750340535796,0.0,6,general,11B
squad_28,FLAN-T5-XXL,generative,SQuAD,0.5645750340535796,0.0,6,general,11B
squad_29,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,4,general,11B
squad_3,FLAN-T5-XXL,generative,SQuAD,0.5645750340535796,0.3333333333333333,6,general,11B
squad_31,FLAN-T5-XXL,generative,SQuAD,0.5645750340535796,0.0,6,general,11B
squad_32,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,4,general,11B
squad_33,FLAN-T5-XXL,generative,SQuAD,0.43067655807339306,0.0,4,general,11B
squad_34,FLAN-T5-XXL,generative,SQuAD,0.2559297535714574,0.75,8,general,11B
squad_37,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,4,general,11B
squad_38,FLAN-T5-XXL,generative,SQuAD,0.5645750340535796,0.0,6,general,11B
squad_4,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,4,general,11B
squad_40,FLAN-T5-XXL,generative,SQuAD,0.6309297535714575,0.0,8,general,11B
squad_41,FLAN-T5-XXL,generative,SQuAD,0.3271035759815648,1.0,6,general,11B
squad_43,FLAN-T5-XXL,generative,SQuAD,0.5645750340535796,0.3333333333333333,6,general,11B
squad_44,FLAN-T5-XXL,generative,SQuAD,0.3271035759815648,0.0,6,general,11B
squad_46,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,6,general,11B
squad_48,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,6,general,11B
squad_49,FLAN-T5-XXL,generative,SQuAD,-0.0,0.0,6,general,11B
squad_51,FLAN-T5-XXL,generative,SQuAD,0.3271035759815648,0.0,6,general,11B
squad_52,FLAN-T5-XXL,generative,SQuAD,0.2559297535714574,1.0,8,general,11B
squad_53,FLAN-T5-XXL,generative,SQuAD,0.43067655807339306,0.0,4,general,11B
squad_54,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,4,general,11B
squad_55,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,4,general,11B
squad_57,FLAN-T5-XXL,generative,SQuAD,0.3271035759815648,0.6666666666666666,6,general,11B
squad_60,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,2,general,11B
squad_62,FLAN-T5-XXL,generative,SQuAD,0.3271035759815648,1.0,6,general,11B
squad_63,FLAN-T5-XXL,generative,SQuAD,0.43067655807339306,0.0,4,general,11B
squad_65,FLAN-T5-XXL,generative,SQuAD,0.4731973151785931,0.25,8,general,11B
squad_66,FLAN-T5-XXL,generative,SQuAD,0.43067655807339306,0.5,4,general,11B
squad_7,FLAN-T5-XXL,generative,SQuAD,0.43067655807339306,0.5,4,general,11B
squad_70,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,6,general,11B
squad_71,FLAN-T5-XXL,generative,SQuAD,-0.0,0.0,4,general,11B
squad_75,FLAN-T5-XXL,generative,SQuAD,0.5645750340535796,0.0,6,general,11B
squad_78,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,6,general,11B
squad_79,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,6,general,11B
squad_8,FLAN-T5-XXL,generative,SQuAD,0.43067655807339306,0.5,4,general,11B
squad_80,FLAN-T5-XXL,generative,SQuAD,0.5645750340535796,0.3333333333333333,6,general,11B
squad_82,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,6,general,11B
squad_83,FLAN-T5-XXL,generative,SQuAD,0.43067655807339306,0.0,4,general,11B
squad_84,FLAN-T5-XXL,generative,SQuAD,0.3271035759815648,0.0,6,general,11B
squad_85,FLAN-T5-XXL,generative,SQuAD,0.5645750340535796,0.0,6,general,11B
squad_87,FLAN-T5-XXL,generative,SQuAD,-0.0,0.0,2,general,11B
squad_88,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,4,general,11B
squad_89,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,6,general,11B
squad_9,FLAN-T5-XXL,generative,SQuAD,0.43067655807339306,0.0,4,general,11B
squad_91,FLAN-T5-XXL,generative,SQuAD,0.3271035759815648,1.0,6,general,11B
squad_93,FLAN-T5-XXL,generative,SQuAD,-0.0,1.0,2,general,11B
squad_96,FLAN-T5-XXL,generative,SQuAD,0.4731973151785931,0.0,8,general,11B
squad_98,FLAN-T5-XXL,generative,SQuAD,0.3271035759815648,0.6666666666666666,6,general,11B
squad_0,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_1,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_100,BioMistral-7B,generative,SQuAD,0.6309297535714575,0.5,8,biomedical,7B
squad_101,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.0,6,biomedical,7B
squad_102,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_103,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_104,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.3333333333333333,6,biomedical,7B
squad_105,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_107,BioMistral-7B,generative,SQuAD,-0.0,0.0,2,biomedical,7B
squad_108,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_109,BioMistral-7B,generative,SQuAD,0.6309297535714575,1.0,8,biomedical,7B
squad_11,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_110,BioMistral-7B,generative,SQuAD,-0.0,0.0,2,biomedical,7B
squad_112,BioMistral-7B,generative,SQuAD,0.6309297535714575,0.0,8,biomedical,7B
squad_115,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.0,6,biomedical,7B
squad_116,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.3333333333333333,6,biomedical,7B
squad_118,BioMistral-7B,generative,SQuAD,-0.0,0.0,2,biomedical,7B
squad_119,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_12,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.3333333333333333,6,biomedical,7B
squad_122,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_123,BioMistral-7B,generative,SQuAD,0.6309297535714575,1.0,8,biomedical,7B
